AZ_Pyrrolamides_features_final
Molecule SMILES,SAU Gyr IC50 (礛),MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,qed,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState10,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_ester,fr_ether,fr_halogen,fr_methoxy,fr_piperdine,fr_pyridine,fr_thiazole,f_2,f_8,f_11,f_13,f_14,f_41,f_72,f_78,f_92,f_111,f_116,f_117,f_118,f_131,f_140,f_141,f_142,f_143,f_146,f_147,f_161,f_162,f_186,f_191,f_197,f_213,f_217,f_219,f_236,f_242,f_257,f_265,f_266,f_289,f_296,f_298,f_309,f_319,f_339,f_345,f_350,f_355,f_358,f_361,f_378,f_387,f_389,f_390,f_394,f_400,f_419,f_456,f_464,f_486,f_496,f_497,f_516,f_526,f_527,f_546,f_552,f_561,f_563,f_564,f_571,f_583,f_586,f_587,f_592,f_612,f_642,f_656,f_667,f_668,f_675,f_692,f_693,f_695,f_697,f_699,f_708,f_711,f_715,f_718,f_725,f_728,f_734,f_743,f_744,f_745,f_756,f_766,f_769,f_773,f_798,f_804,f_806,f_807,f_810,f_811,f_823,f_833,f_839,f_841,f_843,f_850,f_855,f_870,f_873,f_875,f_894,f_906,f_911,f_921,f_931,f_932,f_937,f_940,f_950,f_957,f_967,f_980,f_989,f_1005,f_1011,f_1014,f_1015,f_1022,f_1028,f_1032,f_1034,f_1053,f_1060,f_1066,f_1071,f_1077,f_1088,f_1099,f_1101,f_1126,f_1132,f_1136,f_1145,f_1150,f_1152,f_1160,f_1163,f_1164,f_1175,f_1178,f_1179,f_1181,f_1182,f_1185,f_1219,f_1221,f_1225,f_1236,f_1238,f_1242,f_1256,f_1257
Cc1c(c(c([nH]1)C(=O)Nc2ccc(cc2)c3cc(c(nc3)NCCN4CCOCC4)C(=O)OC)Cl)Cl,1.9,12.569902341894500,-0.47325297500226700,0.1836528761815340,0.36750539716767600,532.4280000000000,0.3411484999235370,-0.4653187602112120,1.1388888888888900,1.8611111111111100,1.4519087383208000,1239.9917297748600,-3.1100000000000000,140284864.48037400,5.987673640964050,25.09128163656000,17.075242264380500,0.0,0.0,5.907179729351510,5.969305287951850,9.694446914922300,9.77851570501903,0.0,0.0,35.33461391738830,30.686289896772400,49.32063495649240,30.36882809778600,19.06280027574370,46.58361385028700,14.867866772744900,0.0,6.923737199690620,57.13616430196630,63.5252530227977,11.126902983394000,10.633577208012700,11.50524905251860,23.20187978046500,73.2469388840019,9.473725907600100,6.923737199690620,26.54038184953760,36.52867891392110,10.045266627482700,11.126902983394000,108.58,11.876485017303400,9.589074368143640,10.716561308589800,34.33001825871800,43.97493613015760,7.109797541277530,31.31968197668850,12.13273413692320,25.501443980757600,32.67560568806510,12.196404696695600,0.0,72.85915085886000,0.32,3.0,9.0,1.0,1.0,1.0,2.0,3.0,7.0,11.0,8.0,4.0,4.474920000000000,0.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3nc(nc(n3)Cl)OC)Cl)Cl,1.89,12.412976562678900,-0.2700696357514540,0.010558363777609700,0.7909005256814720,419.70000000000000,0.32177711508418100,-0.4666321443564720,1.1923076923076900,1.8846153846153800,1.6085293036147900,819.9533232591760,-1.7700000000000000,758001.1615188380,3.971120766829740,19.93753980960410,5.693927994848460,0.0,11.231925601030800,5.907179729351510,6.010464839586840,4.794537184071820,0.0,14.951935562841600,0.0,23.20187978046500,31.366320335775200,24.82528163582160,17.155064168760200,9.53140013787187,46.65833868103560,25.252702687795200,0.0,25.807221274690600,25.099220083953200,26.71670893722380,6.010464839586840,14.953561288656900,5.948339280986490,34.802819670697500,52.08424499539100,0.0,6.923737199690620,29.024036419620800,0.0,15.328852947526900,0.0,96.03,0.0,4.794537184071820,33.95963302672040,29.754413401401400,12.841643245852000,7.109797541277530,6.923737199690620,4.899909730850480,25.252702687795200,39.5396826244976,18.004100315495900,0.0,45.49589968450410,0.4666666666666670,2.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,11.0,4.0,3.0,2.875720000000000,0.0,4.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cc1c(c(c([nH]1)C(=O)NC2CCCN(CC2)c3nc(cs3)C(=O)O)Cl)Cl,1.84,12.466732190835700,-1.0238494466156000,0.004495097421684640,0.7066667339914430,417.318,0.3549507787129190,-0.4764863977964670,1.3461538461538500,2.1153846153846200,1.618064676203100,835.5716479819270,-1.7700000000000000,771921.4735914830,3.971120766829740,20.307204250644700,5.693927994848460,10.825486474687800,0.0,5.907179729351510,5.969305287951850,4.794537184071820,9.77851570501903,0.0,11.336785877934700,23.20187978046500,26.186202068468700,30.205344406287500,10.045266627482700,14.69560176298440,51.54670915554250,15.284745645900700,0.0,32.22804289761660,17.98942254267560,32.50711338249400,0.0,10.216698334856800,5.131558479839330,34.53866565839980,46.08232309501160,0.0,6.923737199690620,45.93332322146710,5.380062770465920,10.045266627482700,0.0,98.32000000000000,5.969305287951850,9.589074368143640,28.359509861937700,22.392876194341700,25.807221274690600,11.336785877934700,12.30379997015650,0.0,20.184655376751200,28.30840717530570,13.449359636798400,0.0,52.772862585423800,0.4375,3.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,10.0,4.0,3.0,3.573520000000000,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(c2c([nH]1)c(=O)n(c(=O)[nH]2)C3CCN(CC3)c4ncc(s4)C(=O)OC)C#N,1.8,12.919928785822600,-0.5151147098085230,0.23955822565712700,0.6160165814029410,414.4470000000000,0.34925858132689400,-0.46478629830549100,1.3103448275862100,2.0344827586206900,1.5893903833494700,1252.0845952712700,-3.39,5300111.052566420,3.1092951343547500,19.604729726544900,16.463069224109800,5.131558479839330,0.0,5.559266895052010,11.659048686155300,9.361636831863180,14.573052889090900,5.261891554738490,0.0,11.336785877934700,19.765380445542600,24.82528163582160,24.386793322203900,9.53140013787187,33.47105108095840,19.51903521063300,0.0,25.807221274690600,25.099220083953200,43.16945491325900,6.069221312792270,16.14892002410600,5.131558479839330,11.336785877934700,45.68765085168750,4.736862953800050,18.254850067221400,39.812547939318600,15.78591793975670,0.0,11.033401435232500,136.87,17.218315581207300,19.645503106954000,22.638693756077500,41.63378972606630,0.0,29.210526638616700,6.923737199690620,10.96913104364280,14.951935562841600,4.736862953800050,1.2523658091152400,1.2346192890736500,72.67968156847780,0.3888888888888890,2.0,10.0,1.0,1.0,0.0,3.0,3.0,9.0,11.0,3.0,4.0,1.2826,0.0,4.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(cc([nH]1)C(=O)NC2CCN(CC2)c3cccc(n3)Cl)Br,1.62,12.26802528219740,-0.057286522633744700,0.057286522633744700,0.7789318425184530,397.70400000000000,0.26745754601165500,-0.3564144308484130,1.434782608695650,2.1739130434782600,1.5560524281065100,690.3558402608470,-1.5300000000000000,211743.8280848060,3.871569960961930,15.200676855804000,16.664900589576300,0.0,0.0,5.907179729351510,0.0,4.794537184071820,4.9839785209472100,0.0,0.0,17.667306958694100,53.894425548876800,29.298001151654000,0.0,4.794537184071820,39.2559262953684,15.284745645900700,0.0,25.807221274690600,17.98942254267560,45.27915359626860,0.0,10.216698334856800,5.817862777835030,27.530883788181900,35.00649041221900,0.0,6.923737199690620,29.024036419620800,28.738187789678900,5.153109816892790,0.0,61.02,0.0,4.794537184071820,11.949020558499500,10.847037811741300,41.91566634619310,0.0,6.06636706846161,25.122838405075500,36.11459927470060,11.600939890232500,5.942052626630150,0.9208333166511800,40.91809704374700,0.375,2.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,7.0,3.0,3.0,3.5328200000000000,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Cc1c(c2c([nH]1)c(=O)n(c(=O)[nH]2)C3CCN(CC3)c4ncc(s4)C(=O)O)C#N,1.55,12.872981875894900,-1.0111071344413700,0.17189884252259400,0.5979487285287830,400.4200000000000,0.347096396136396,-0.477006883951594,1.3214285714285700,2.0357142857142900,1.6185576053154000,1235.2771310114600,-3.39,3057756.265854520,2.781683270008390,19.9743941675856,16.463069224109800,5.131558479839330,0.0,5.559266895052010,11.659048686155300,9.361636831863180,14.573052889090900,5.261891554738490,0.0,11.336785877934700,19.765380445542600,24.82528163582160,17.276995780926300,9.901064578912530,33.47105108095840,19.51903521063300,0.0,25.807221274690600,17.98942254267560,43.16945491325900,6.069221312792270,16.14892002410600,5.131558479839330,11.336785877934700,43.68438070525070,0.0,18.254850067221400,39.812547939318600,15.78591793975670,0.0,11.033401435232500,147.87,17.218315581207300,19.645503106954000,27.515840949778800,36.756642532365000,11.336785877934700,10.763943219404400,6.923737199690620,10.96913104364280,14.951935562841600,5.106527394840710,1.1027824757819100,1.2096192890736500,73.35426490181110,0.35294117647058800,3.0,10.0,1.0,1.0,0.0,3.0,3.0,8.0,11.0,3.0,4.0,1.1942,1.0,4.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(cc([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(n3)Cl)C(=O)N4CCOCC4)Br,1.46,12.832300997198900,-0.10506979231317400,0.05240611163861480,0.6173170796975690,510.8200000000000,0.26745754601165500,-0.3777737873084640,1.1935483870967700,1.903225806451610,1.3722234068851300,948.4199636363740,-2.1,12821346.0007591,5.216150177953800,24.837449540454500,16.664900589576300,0.0,0.0,11.814359458703000,0.0,9.589074368143640,4.9839785209472100,0.0,0.0,11.600939890232500,53.894425548876800,47.95096545517610,13.213763929025800,14.325937321943700,45.1631060247199,20.184655376751200,0.0,25.807221274690600,44.292699283526600,44.77623801950400,0.0,10.216698334856800,5.817862777835030,27.530883788181900,72.116856613272,4.736862953800050,6.923737199690620,39.38202509538960,22.671820721217200,5.153109816892790,0.0,90.56,0.0,9.589074368143640,17.85620028785100,48.53162882212430,36.097803568358000,0.0,17.0326438677737,12.990104268152200,36.11459927470060,16.337802844032600,6.2347765670293600,0.890676417698788,60.48081796450060,0.47619047619047600,2.0,8.0,2.0,2.0,0.0,2.0,2.0,5.0,10.0,4.0,4.0,3.0052200000000000,0.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C2)c3ncc(s3)C(=O)NOC)Cl)Cl,1.46,12.411760108176600,-0.3389490009156800,0.054537063282103600,0.6480198534982700,418.30600000000000,0.2861053410190280,-0.3521002545761610,1.3846153846153800,2.1538461538461500,1.609455361629600,837.3586485733630,-1.8100000000000000,937972.3246901120,3.80232256205417,15.200676855804000,10.571075188549800,5.131558479839330,0.0,11.814359458703000,0.0,14.426662951880300,10.464075119068400,0.0,0.0,34.53866565839980,13.344558822616600,24.82528163582160,23.35190774037330,14.426662951880300,51.484583596942100,20.76484224402200,0.0,19.386399651764600,25.099220083953200,32.50711338249400,0.0,15.69679493297800,5.131558479839330,34.53866565839980,48.02346768284810,4.8375885837366300,6.923737199690620,32.274899174467900,6.196843571613080,10.045266627482700,0.0,99.35000000000000,0.0,9.589074368143640,28.57276159644080,22.138464908203700,18.09713650867790,24.643426990825300,6.923737199690620,4.899909730850480,25.60243082775860,23.20187978046500,13.367458981383200,0.0,51.854763240839100,0.4,3.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,11.0,5.0,3.0,2.3863200000000000,0.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C2)c3cc(nc(n3)Cl)C(=O)O)Cl)Cl,1.45,12.399343082529400,-1.1868193712860500,0.14289812333463100,0.6584274019236960,418.668,0.3542487926651040,-0.4765062691786980,1.3076923076923100,2.0384615384615400,1.699382469379390,885.6521901057730,-2.0300000000000000,738379.1021593140,3.7187557164984000,20.307204250644700,11.51179077268350,5.693927994848460,5.283586320044260,5.907179729351510,5.969305287951850,4.794537184071820,14.76249422596620,0.0,0.0,23.20187978046500,24.94549871284920,30.89164870428320,10.045266627482700,14.69560176298440,52.49716746583590,20.268724166848000,0.0,19.386399651764600,17.98942254267560,38.4770040005339,0.0,10.216698334856800,5.817862777835030,34.802819670697500,51.0663016159588,0.0,6.923737199690620,33.09167997561500,6.06636706846161,15.328852947526900,0.0,111.21,5.969305287951850,9.589074368143640,33.643096181982000,36.04475852117600,0.0,6.06636706846161,6.923737199690620,4.899909730850480,20.268724166848000,39.909347065538300,17.847715283685800,0.0,52.31895138298090,0.3333333333333330,3.0,8.0,1.0,1.0,0.0,2.0,2.0,5.0,11.0,4.0,3.0,2.780220000000000,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1c(c[nH]c1C(=O)N[C@@H]2CCN(C[C@@H]2F)c3ncc(s3)C(=O)O)Cl,1.44,14.398294420648900,-1.2867479213907800,0.044644256879706700,0.7636251285450330,372.8090000000000,0.3470963961827200,-0.47700688395153500,1.5416666666666700,2.3333333333333300,1.6012761246713100,764.7934588863580,-2.1300000000000000,358934.8794012960,3.5142247119666100,20.307204250644700,16.742750584060100,5.131558479839330,0.0,5.907179729351510,5.969305287951850,4.794537184071820,14.16893075269390,0.0,0.0,22.937725768167300,12.487188691387600,12.741599977525700,23.806074120414900,19.086016810659200,39.94576926530990,15.284745645900700,0.0,18.634337847584300,17.98942254267560,34.05376271397890,0.0,10.216698334856800,9.521973527514150,22.937725768167300,52.25399849052190,0.0,0.0,26.580971179619400,18.460054211687800,5.022633313741330,0.0,98.32000000000000,24.09000124196160,13.979489415818500,17.115831594462300,23.119769822419200,11.336785877934700,18.460054211687800,4.899909730850480,0.0,15.284745645900700,16.70746728507320,6.75340282620197,14.398294420648900,45.95941386426020,0.35714285714285700,3.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,10.0,4.0,3.0,2.1696000000000000,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(c2c([nH]1)C(=O)N(CCC2)C3CCN(CC3)c4ncc(s4)C(=O)O)Cl,1.43,13.07823729287650,-0.9449021579604190,0.040150059092609800,0.8135629437992730,408.91100000000000,0.347096396136396,-0.477006883951594,1.3703703703703700,2.111111111111110,1.455838875252270,885.2989392284990,-2.0600000000000000,1931630.0015301900,3.3172418023240300,19.89032537748890,10.571075188549800,5.131558479839330,0.0,5.907179729351510,5.969305287951850,4.794537184071820,9.77851570501903,0.0,0.0,22.937725768167300,32.60702369139470,36.93348953343110,11.219476885354400,14.69560176298440,39.94576926530990,14.867866772744900,0.0,38.64886452054260,24.534178948588200,33.04793156044960,0.0,4.899909730850480,5.131558479839330,22.937725768167300,57.526989231774600,6.4208216229260100,6.923737199690620,50.67999391201690,6.196843571613080,5.022633313741330,0.0,89.53000000000000,5.969305287951850,9.589074368143640,16.826167752200800,10.716561308589800,61.70649367582660,17.533629449547800,0.0,11.823646930541100,14.867866772744900,16.70746728507320,7.5513081450949900,0.0,57.05980296601610,0.5,2.0,7.0,2.0,2.0,0.0,2.0,2.0,5.0,9.0,3.0,4.0,3.188620000000000,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(c(c([nH]1)C(=O)NC2CCCN(CC2)c3nc(c(s3)C(=O)O)C(=O)C)Cl)Cl,1.36,12.548864881377500,-1.1567661132822700,0.013671223137901900,0.5866268972958920,459.35500000000000,0.34788094352687900,-0.47698867504444000,1.2413793103448300,1.9655172413793100,1.6834215409602800,939.9627022186630,-2.1000000000000000,2648997.2506554000,4.569524742016490,20.307204250644700,16.26500318339820,10.914803426204300,0.0,5.907179729351510,5.969305287951850,9.589074368143640,9.77851570501903,0.0,0.0,34.53866565839980,26.186202068468700,31.749018835512200,10.045266627482700,19.49013894705620,57.3299541019074,15.284745645900700,0.0,39.15178009730720,17.98942254267560,32.00419780572930,0.0,10.216698334856800,5.131558479839330,34.53866565839980,51.86556804137650,0.0,6.923737199690620,62.52874479893080,0.0,10.045266627482700,0.0,115.39000000000000,5.969305287951850,19.49013894705620,39.01990200200400,35.35845422318030,24.178429123786800,6.923737199690620,6.923737199690620,4.899909730850480,15.284745645900700,23.20187978046500,13.151676136266900,0.0,63.40387941928860,0.4444444444444440,3.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,11.0,5.0,3.0,3.7761200000000000,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
